fecha	idpro	provincia	indicador	valor
2020-07-04	S	Cantabria	pcr_media_movil_7dias	0.7
2020-07-04	S	Cantabria	ia_7dias	0.86
2020-07-04	SA	Salamanca	pcr_diario	0
2020-07-04	SA	Salamanca	pcr_media_movil_7dias	0.7
2020-07-04	SA	Salamanca	ia_7dias	1.51
2020-07-04	SE	Sevilla	pcr_diario	0
2020-07-04	SE	Sevilla	pcr_media_movil_7dias	0.6
2020-07-04	SE	Sevilla	ia_7dias	0.2
2020-07-04	SG	Segovia	pcr_diario	3
2020-07-04	SG	Segovia	pcr_media_movil_7dias	2.4
2020-07-04	SG	Segovia	ia_7dias	11.02
2020-07-04	SO	Soria	pcr_diario	0
2020-07-04	SO	Soria	pcr_media_movil_7dias	1
2020-07-04	SO	Soria	ia_7dias	7.79
2020-07-04	SS	Gipuzkoa	pcr_diario	2
2020-07-04	SS	Gipuzkoa	pcr_media_movil_7dias	3.7
2020-07-04	SS	Gipuzkoa	ia_7dias	3.63
2020-07-04	T	Tarragona	pcr_diario	8
2020-07-04	T	Tarragona	pcr_media_movil_7dias	4.6
2020-07-04	T	Tarragona	ia_7dias	3.93
2020-07-04	TE	Teruel	pcr_diario	0
2020-07-04	TE	Teruel	pcr_media_movil_7dias	1.7
2020-07-04	TE	Teruel	ia_7dias	9
2020-07-04	TF	Santa Cruz de Tenerife	pcr_diario	2
2020-07-04	TF	Santa Cruz de Tenerife	pcr_media_movil_7dias	0.3
2020-07-04	TF	Santa Cruz de Tenerife	ia_7dias	0.18
2020-07-04	TO	Toledo	pcr_diario	3
2020-07-04	TO	Toledo	pcr_media_movil_7dias	3.9
2020-07-04	TO	Toledo	ia_7dias	3.86
2020-07-04	V	Valencia	pcr_diario	5
2020-07-04	V	Valencia	pcr_media_movil_7dias	10
2020-07-04	V	Valencia	ia_7dias	2.73
2020-07-04	VA	Valladolid	pcr_diario	1
2020-07-04	VA	Valladolid	pcr_media_movil_7dias	1.9
2020-07-04	VA	Valladolid	ia_7dias	2.5
2020-07-04	VI	Álava	pcr_diario	2
2020-07-04	VI	Álava	pcr_media_movil_7dias	2.4
2020-07-04	VI	Álava	ia_7dias	5.15
2020-07-04	Z	Zaragoza	pcr_diario	11
2020-07-04	Z	Zaragoza	pcr_media_movil_7dias	12.1
2020-07-04	Z	Zaragoza	ia_7dias	8.7
2020-07-04	ZA	Zamora	pcr_diario	0
2020-07-04	ZA	Zamora	pcr_media_movil_7dias	0.3
2020-07-04	ZA	Zamora	ia_7dias	1.17
2020-07-05	A	Alicante	pcr_diario	3
2020-07-05	A	Alicante	pcr_media_movil_7dias	2.7
2020-07-05	A	Alicante	ia_7dias	1.01
2020-07-05	AB	Albacete	pcr_diario	0
2020-07-05	AB	Albacete	pcr_media_movil_7dias	1.7
2020-07-05	AB	Albacete	ia_7dias	3.08
2020-07-05	AL	Almería	pcr_diario	3
2020-07-05	AL	Almería	pcr_media_movil_7dias	5.1
2020-07-05	AL	Almería	ia_7dias	5.03
2020-07-05	AV	Ávila	pcr_diario	0
2020-07-05	AV	Ávila	pcr_media_movil_7dias	0.6
2020-07-05	AV	Ávila	ia_7dias	2.52
2020-07-05	B	Barcelona	pcr_diario	118
2020-07-05	B	Barcelona	pcr_media_movil_7dias	98.1
2020-07-05	B	Barcelona	ia_7dias	12.19
2020-07-05	BA	Badajoz	pcr_diario	5
2020-07-05	BA	Badajoz	pcr_media_movil_7dias	4.1
2020-07-05	BA	Badajoz	ia_7dias	4.32
2020-07-05	BI	Bizkaia	pcr_diario	4
2020-07-05	BI	Bizkaia	pcr_media_movil_7dias	3.1
2020-07-05	BI	Bizkaia	ia_7dias	1.92
2020-07-05	BU	Burgos	pcr_diario	1
2020-07-05	BU	Burgos	pcr_media_movil_7dias	0.4
2020-07-05	BU	Burgos	ia_7dias	0.84
2020-07-05	C	A Coruña	pcr_diario	1
2020-07-05	C	A Coruña	pcr_media_movil_7dias	1
2020-07-05	C	A Coruña	ia_7dias	0.62
2020-07-05	CA	Cádiz	pcr_diario	0
2020-07-05	CA	Cádiz	pcr_media_movil_7dias	1.6
2020-07-05	CA	Cádiz	ia_7dias	0.88
2020-07-05	CC	Cáceres	pcr_diario	0
2020-07-05	CC	Cáceres	pcr_media_movil_7dias	0.3
2020-07-05	CC	Cáceres	ia_7dias	0.51
2020-07-05	CE	Ceuta	pcr_diario	0
2020-07-05	CE	Ceuta	pcr_media_movil_7dias	0
2020-07-05	CE	Ceuta	ia_7dias	0
2020-07-05	CO	Córdoba	pcr_diario	0
2020-07-05	CO	Córdoba	pcr_media_movil_7dias	0.9
2020-07-05	CO	Córdoba	ia_7dias	0.77
2020-07-05	CR	Ciudad Real	pcr_diario	1
2020-07-05	CR	Ciudad Real	pcr_media_movil_7dias	5.6
2020-07-05	CR	Ciudad Real	ia_7dias	7.89
2020-07-05	CS	Castellón	pcr_diario	4
2020-07-05	CS	Castellón	pcr_media_movil_7dias	2.7
2020-07-05	CS	Castellón	ia_7dias	3.3
2020-07-05	CU	Cuenca	pcr_diario	0
2020-07-05	CU	Cuenca	pcr_media_movil_7dias	0.1
2020-07-05	CU	Cuenca	ia_7dias	0.5
2020-07-05	ES	España	pcr_diario	388
2020-07-05	ES	España	pcr_media_movil_7dias	402.4
2020-07-05	ES	España	ia_7dias	5.95
2020-07-05	GC	Las Palmas	pcr_diario	1
2020-07-05	GC	Las Palmas	pcr_media_movil_7dias	2.7
2020-07-05	GC	Las Palmas	ia_7dias	1.65
2020-07-05	GI	Girona	pcr_diario	8
2020-07-05	GI	Girona	pcr_media_movil_7dias	8.7
2020-07-05	GI	Girona	ia_7dias	7.95
2020-07-05	GR	Granada	pcr_diario	8
2020-07-05	GR	Granada	pcr_media_movil_7dias	10.3
2020-07-05	GR	Granada	ia_7dias	7.78
2020-07-05	GU	Guadalajara	pcr_diario	1
2020-07-05	GU	Guadalajara	pcr_media_movil_7dias	2.6
2020-07-05	GU	Guadalajara	ia_7dias	6.86
2020-07-05	H	Huelva	pcr_diario	1
2020-07-05	H	Huelva	pcr_media_movil_7dias	0.1
2020-07-05	H	Huelva	ia_7dias	0.19
2020-07-05	HU	Huesca	pcr_diario	10
2020-07-05	HU	Huesca	pcr_media_movil_7dias	15.3
2020-07-05	HU	Huesca	ia_7dias	48.49
2020-07-05	J	Jaén	pcr_diario	1
2020-07-05	J	Jaén	pcr_media_movil_7dias	0.3
2020-07-05	J	Jaén	ia_7dias	0.32
2020-07-05	L	Lleida	pcr_diario	111
2020-07-05	L	Lleida	pcr_media_movil_7dias	107.1
2020-07-05	L	Lleida	ia_7dias	172.17
2020-07-05	LE	León	pcr_diario	0
2020-07-05	LE	León	pcr_media_movil_7dias	1.3
2020-07-05	LE	León	ia_7dias	1.96
2020-07-05	LO	La Rioja	pcr_diario	1
2020-07-05	LO	La Rioja	pcr_media_movil_7dias	0.3
2020-07-05	LO	La Rioja	ia_7dias	0.63
2020-07-05	LU	Lugo	pcr_diario	10
2020-07-05	LU	Lugo	pcr_media_movil_7dias	16.1
2020-07-05	LU	Lugo	ia_7dias	34.44
2020-07-05	M	Madrid	pcr_diario	33
2020-07-05	M	Madrid	pcr_media_movil_7dias	43.3
2020-07-05	M	Madrid	ia_7dias	4.49
2020-07-05	MA	Málaga	pcr_diario	3
2020-07-05	MA	Málaga	pcr_media_movil_7dias	2.1
2020-07-05	MA	Málaga	ia_7dias	0.89
2020-07-05	ME	Melilla	pcr_diario	0
2020-07-05	ME	Melilla	pcr_media_movil_7dias	0
2020-07-05	ME	Melilla	ia_7dias	0
2020-07-05	MU	Murcia	pcr_diario	7
2020-07-05	MU	Murcia	pcr_media_movil_7dias	4.9
2020-07-05	MU	Murcia	ia_7dias	2.26
2020-07-05	"NA"	Navarra	pcr_diario	0
2020-07-05	"NA"	Navarra	pcr_media_movil_7dias	3.7
2020-07-05	"NA"	Navarra	ia_7dias	3.96
2020-07-05	O	Asturias	pcr_diario	0
2020-07-05	O	Asturias	pcr_media_movil_7dias	0.3
2020-07-05	O	Asturias	ia_7dias	0.2
2020-07-05	OR	Ourense	pcr_diario	1
2020-07-05	OR	Ourense	pcr_media_movil_7dias	0.3
2020-07-05	OR	Ourense	ia_7dias	0.65
2020-07-05	P	Palencia	pcr_diario	0
2020-07-05	P	Palencia	pcr_media_movil_7dias	0.1
2020-07-05	P	Palencia	ia_7dias	0.63
2020-07-05	PM	Baleares	pcr_diario	3
2020-07-05	PM	Baleares	pcr_media_movil_7dias	4.1
2020-07-05	PM	Baleares	ia_7dias	2.4
2020-07-05	PO	Pontevedra	pcr_diario	0
2020-07-05	PO	Pontevedra	pcr_media_movil_7dias	0.6
2020-07-05	PO	Pontevedra	ia_7dias	0.42
2020-07-05	S	Cantabria	pcr_diario	2
2020-07-05	S	Cantabria	pcr_media_movil_7dias	1
2020-07-05	S	Cantabria	ia_7dias	1.2
2020-07-05	SA	Salamanca	pcr_diario	1
2020-07-05	SA	Salamanca	pcr_media_movil_7dias	0.9
2020-07-05	SA	Salamanca	ia_7dias	1.81
2020-07-05	SE	Sevilla	pcr_diario	0
2020-07-05	SE	Sevilla	pcr_media_movil_7dias	0.6
2020-07-05	SE	Sevilla	ia_7dias	0.2
2020-07-05	SG	Segovia	pcr_diario	0
2020-07-05	SG	Segovia	pcr_media_movil_7dias	2.4
2020-07-05	SG	Segovia	ia_7dias	11.02
2020-07-05	SO	Soria	pcr_diario	0
2020-07-05	SO	Soria	pcr_media_movil_7dias	0.9
2020-07-05	SO	Soria	ia_7dias	6.67
2020-07-05	SS	Gipuzkoa	pcr_diario	10
2020-07-05	SS	Gipuzkoa	pcr_media_movil_7dias	4.7
2020-07-05	SS	Gipuzkoa	ia_7dias	4.61
2020-07-05	T	Tarragona	pcr_diario	6
2020-07-05	T	Tarragona	pcr_media_movil_7dias	5.3
2020-07-05	T	Tarragona	ia_7dias	4.54
2020-07-05	TE	Teruel	pcr_diario	0
2020-07-05	TE	Teruel	pcr_media_movil_7dias	1.7
2020-07-05	TE	Teruel	ia_7dias	9
2020-07-05	TF	Santa Cruz de Tenerife	pcr_diario	0
2020-07-05	TF	Santa Cruz de Tenerife	pcr_media_movil_7dias	0.3
2020-07-05	TF	Santa Cruz de Tenerife	ia_7dias	0.18
2020-07-05	TO	Toledo	pcr_diario	1
2020-07-05	TO	Toledo	pcr_media_movil_7dias	3.6
2020-07-05	TO	Toledo	ia_7dias	3.58
2020-07-05	V	Valencia	pcr_diario	4
2020-07-05	V	Valencia	pcr_media_movil_7dias	10
2020-07-05	V	Valencia	ia_7dias	2.73
2020-07-05	VA	Valladolid	pcr_diario	1
2020-07-05	VA	Valladolid	pcr_media_movil_7dias	1.9
2020-07-05	VA	Valladolid	ia_7dias	2.5
2020-07-05	VI	Álava	pcr_diario	2
2020-07-05	VI	Álava	pcr_media_movil_7dias	2.4
2020-07-05	VI	Álava	ia_7dias	5.15
2020-07-05	Z	Zaragoza	pcr_diario	22
2020-07-05	Z	Zaragoza	pcr_media_movil_7dias	14.1
2020-07-05	Z	Zaragoza	ia_7dias	10.14
2020-07-05	ZA	Zamora	pcr_diario	0
2020-07-05	ZA	Zamora	pcr_media_movil_7dias	0.3
2020-07-05	ZA	Zamora	ia_7dias	1.17
2020-07-06	A	Alicante	pcr_diario	3
2020-07-06	A	Alicante	pcr_media_movil_7dias	2.9
2020-07-06	A	Alicante	ia_7dias	1.06
2020-07-06	AB	Albacete	pcr_diario	0
2020-07-06	AB	Albacete	pcr_media_movil_7dias	1.4
2020-07-06	AB	Albacete	ia_7dias	2.57
2020-07-06	AL	Almería	pcr_diario	2
2020-07-06	AL	Almería	pcr_media_movil_7dias	4.9
2020-07-06	AL	Almería	ia_7dias	4.75
2020-07-06	AV	Ávila	pcr_diario	0
2020-07-06	AV	Ávila	pcr_media_movil_7dias	0.6
2020-07-06	AV	Ávila	ia_7dias	2.52
2020-07-06	B	Barcelona	pcr_diario	177
2020-07-06	B	Barcelona	pcr_media_movil_7dias	113
2020-07-06	B	Barcelona	ia_7dias	14.04
2020-07-06	BA	Badajoz	pcr_diario	1
2020-07-06	BA	Badajoz	pcr_media_movil_7dias	4
2020-07-06	BA	Badajoz	ia_7dias	4.17
2020-07-06	BI	Bizkaia	pcr_diario	6
2020-07-06	BI	Bizkaia	pcr_media_movil_7dias	3.7
2020-07-06	BI	Bizkaia	ia_7dias	2.27
2020-07-06	BU	Burgos	pcr_diario	1
2020-07-06	BU	Burgos	pcr_media_movil_7dias	0.4
2020-07-06	BU	Burgos	ia_7dias	0.84
2020-07-06	C	A Coruña	pcr_diario	1
2020-07-06	C	A Coruña	pcr_media_movil_7dias	1
2020-07-06	C	A Coruña	ia_7dias	0.62
2020-07-06	CA	Cádiz	pcr_diario	0
2020-07-06	CA	Cádiz	pcr_media_movil_7dias	1.1
2020-07-06	CA	Cádiz	ia_7dias	0.64
2020-07-06	CC	Cáceres	pcr_diario	0
2020-07-06	CC	Cáceres	pcr_media_movil_7dias	0.1
2020-07-06	CC	Cáceres	ia_7dias	0.26
2020-07-06	CE	Ceuta	pcr_diario	0
2020-07-06	CE	Ceuta	pcr_media_movil_7dias	0
2020-07-06	CE	Ceuta	ia_7dias	0
2020-07-06	CO	Córdoba	pcr_diario	1
2020-07-06	CO	Córdoba	pcr_media_movil_7dias	0.9
2020-07-06	CO	Córdoba	ia_7dias	0.77
2020-07-06	CR	Ciudad Real	pcr_diario	9
2020-07-06	CR	Ciudad Real	pcr_media_movil_7dias	6.6
2020-07-06	CR	Ciudad Real	ia_7dias	9.31
2020-07-06	CS	Castellón	pcr_diario	3
2020-07-06	CS	Castellón	pcr_media_movil_7dias	2.7
2020-07-06	CS	Castellón	ia_7dias	3.3
2020-07-06	CU	Cuenca	pcr_diario	1
2020-07-06	CU	Cuenca	pcr_media_movil_7dias	0.3
2020-07-06	CU	Cuenca	ia_7dias	1
2020-07-06	ES	España	pcr_diario	617
2020-07-06	ES	España	pcr_media_movil_7dias	443.9
2020-07-06	ES	España	ia_7dias	6.56
2020-07-06	GC	Las Palmas	pcr_diario	0
2020-07-06	GC	Las Palmas	pcr_media_movil_7dias	2.7
2020-07-06	GC	Las Palmas	ia_7dias	1.65
2020-07-06	GI	Girona	pcr_diario	16
2020-07-06	GI	Girona	pcr_media_movil_7dias	9.7
2020-07-06	GI	Girona	ia_7dias	8.86
2020-07-06	GR	Granada	pcr_diario	14
2020-07-06	GR	Granada	pcr_media_movil_7dias	10.7
2020-07-06	GR	Granada	ia_7dias	8.11
2020-07-06	GU	Guadalajara	pcr_diario	4
2020-07-06	GU	Guadalajara	pcr_media_movil_7dias	2.4
2020-07-06	GU	Guadalajara	ia_7dias	6.48
2020-07-06	H	Huelva	pcr_diario	1
2020-07-06	H	Huelva	pcr_media_movil_7dias	0.3
2020-07-06	H	Huelva	ia_7dias	0.38
2020-07-06	HU	Huesca	pcr_diario	25
2020-07-06	HU	Huesca	pcr_media_movil_7dias	17
2020-07-06	HU	Huesca	ia_7dias	53.93
2020-07-06	J	Jaén	pcr_diario	0
2020-07-06	J	Jaén	pcr_media_movil_7dias	0.3
2020-07-06	J	Jaén	ia_7dias	0.32
2020-07-06	L	Lleida	pcr_diario	152
2020-07-06	L	Lleida	pcr_media_movil_7dias	118.4
2020-07-06	L	Lleida	ia_7dias	190.31
2020-07-06	LE	León	pcr_diario	4
2020-07-06	LE	León	pcr_media_movil_7dias	1.6
2020-07-06	LE	León	ia_7dias	2.4
2020-07-06	LO	La Rioja	pcr_diario	0
2020-07-06	LO	La Rioja	pcr_media_movil_7dias	0.1
2020-07-06	LO	La Rioja	ia_7dias	0.32
2020-07-06	LU	Lugo	pcr_diario	13
2020-07-06	LU	Lugo	pcr_media_movil_7dias	17
2020-07-06	LU	Lugo	ia_7dias	36.26
2020-07-06	M	Madrid	pcr_diario	48
2020-07-06	M	Madrid	pcr_media_movil_7dias	44.1
2020-07-06	M	Madrid	ia_7dias	4.58
2020-07-06	MA	Málaga	pcr_diario	2
2020-07-06	MA	Málaga	pcr_media_movil_7dias	2.3
2020-07-06	MA	Málaga	ia_7dias	0.95
2020-07-06	ME	Melilla	pcr_diario	0
2020-07-06	ME	Melilla	pcr_media_movil_7dias	0
2020-07-06	ME	Melilla	ia_7dias	0
2020-07-06	MU	Murcia	pcr_diario	7
2020-07-06	MU	Murcia	pcr_media_movil_7dias	4.4
2020-07-06	MU	Murcia	ia_7dias	2.06
2020-07-06	"NA"	Navarra	pcr_diario	12
2020-07-06	"NA"	Navarra	pcr_media_movil_7dias	5.3
2020-07-06	"NA"	Navarra	ia_7dias	5.64
2020-07-06	O	Asturias	pcr_diario	0
2020-07-06	O	Asturias	pcr_media_movil_7dias	0.1
2020-07-06	O	Asturias	ia_7dias	0.1
2020-07-06	OR	Ourense	pcr_diario	0
2020-07-06	OR	Ourense	pcr_media_movil_7dias	0.3
2020-07-06	OR	Ourense	ia_7dias	0.65
2020-07-06	P	Palencia	pcr_diario	1
2020-07-06	P	Palencia	pcr_media_movil_7dias	0.3
2020-07-06	P	Palencia	ia_7dias	1.25
2020-07-06	PM	Baleares	pcr_diario	3
2020-07-06	PM	Baleares	pcr_media_movil_7dias	3.3
2020-07-06	PM	Baleares	ia_7dias	1.9
2020-07-06	PO	Pontevedra	pcr_diario	4
2020-07-06	PO	Pontevedra	pcr_media_movil_7dias	1.1
2020-07-06	PO	Pontevedra	ia_7dias	0.85
2020-07-06	S	Cantabria	pcr_diario	0
2020-07-06	S	Cantabria	pcr_media_movil_7dias	1
2020-07-06	S	Cantabria	ia_7dias	1.2
2020-07-06	SA	Salamanca	pcr_diario	0
2020-07-06	SA	Salamanca	pcr_media_movil_7dias	0.9
2020-07-06	SA	Salamanca	ia_7dias	1.81
2020-07-06	SE	Sevilla	pcr_diario	1
2020-07-06	SE	Sevilla	pcr_media_movil_7dias	0.6
2020-07-06	SE	Sevilla	ia_7dias	0.2
2020-07-06	SG	Segovia	pcr_diario	2
2020-07-06	SG	Segovia	pcr_media_movil_7dias	2
2020-07-06	SG	Segovia	ia_7dias	9.08
2020-07-06	SO	Soria	pcr_diario	1
2020-07-06	SO	Soria	pcr_media_movil_7dias	1
2020-07-06	SO	Soria	ia_7dias	7.79
2020-07-06	SS	Gipuzkoa	pcr_diario	21
2020-07-06	SS	Gipuzkoa	pcr_media_movil_7dias	7.3
2020-07-06	SS	Gipuzkoa	ia_7dias	7.12
2020-07-06	T	Tarragona	pcr_diario	12
2020-07-06	T	Tarragona	pcr_media_movil_7dias	6.4
2020-07-06	T	Tarragona	ia_7dias	5.53
2020-07-06	TE	Teruel	pcr_diario	7
2020-07-06	TE	Teruel	pcr_media_movil_7dias	2.7
2020-07-06	TE	Teruel	ia_7dias	14.25
2020-07-06	TF	Santa Cruz de Tenerife	pcr_diario	0
2020-07-06	TF	Santa Cruz de Tenerife	pcr_media_movil_7dias	0.3
2020-07-06	TF	Santa Cruz de Tenerife	ia_7dias	0.18
2020-07-06	TO	Toledo	pcr_diario	4
2020-07-06	TO	Toledo	pcr_media_movil_7dias	3.6
2020-07-06	TO	Toledo	ia_7dias	3.58
2020-07-06	V	Valencia	pcr_diario	13
2020-07-06	V	Valencia	pcr_media_movil_7dias	10.1
2020-07-06	V	Valencia	ia_7dias	2.76
2020-07-06	VA	Valladolid	pcr_diario	2
2020-07-06	VA	Valladolid	pcr_media_movil_7dias	1.7
2020-07-06	VA	Valladolid	ia_7dias	2.3
2020-07-06	VI	Álava	pcr_diario	0
2020-07-06	VI	Álava	pcr_media_movil_7dias	2
2020-07-06	VI	Álava	ia_7dias	4.24
2020-07-06	Z	Zaragoza	pcr_diario	43
2020-07-06	Z	Zaragoza	pcr_media_movil_7dias	18.9
2020-07-06	Z	Zaragoza	ia_7dias	13.52
2020-07-06	ZA	Zamora	pcr_diario	0
2020-07-06	ZA	Zamora	pcr_media_movil_7dias	0.3
2020-07-06	ZA	Zamora	ia_7dias	1.17
2020-07-07	A	Alicante	pcr_diario	4
2020-07-07	A	Alicante	pcr_media_movil_7dias	3
2020-07-07	A	Alicante	ia_7dias	1.11
2020-07-07	AB	Albacete	pcr_diario	1
2020-07-07	AB	Albacete	pcr_media_movil_7dias	1.3
2020-07-07	AB	Albacete	ia_7dias	2.31
2020-07-07	AL	Almería	pcr_diario	5
2020-07-07	AL	Almería	pcr_media_movil_7dias	4.9
2020-07-07	AL	Almería	ia_7dias	4.75
2020-07-07	AV	Ávila	pcr_diario	0
2020-07-07	AV	Ávila	pcr_media_movil_7dias	0.4
2020-07-07	AV	Ávila	ia_7dias	1.89
2020-07-07	B	Barcelona	pcr_diario	205
2020-07-07	B	Barcelona	pcr_media_movil_7dias	133.4
2020-07-07	B	Barcelona	ia_7dias	16.57
2020-07-07	BA	Badajoz	pcr_diario	15
2020-07-07	BA	Badajoz	pcr_media_movil_7dias	5.1
2020-07-07	BA	Badajoz	ia_7dias	5.37
2020-07-07	BI	Bizkaia	pcr_diario	4
2020-07-07	BI	Bizkaia	pcr_media_movil_7dias	4
2020-07-07	BI	Bizkaia	ia_7dias	2.45
2020-07-07	BU	Burgos	pcr_diario	1
2020-07-07	BU	Burgos	pcr_media_movil_7dias	0.6
2020-07-07	BU	Burgos	ia_7dias	1.12
2020-07-07	C	A Coruña	pcr_diario	0
2020-07-07	C	A Coruña	pcr_media_movil_7dias	0.9
2020-07-07	C	A Coruña	ia_7dias	0.53
2020-07-07	CA	Cádiz	pcr_diario	2
2020-07-07	CA	Cádiz	pcr_media_movil_7dias	1.3
2020-07-07	CA	Cádiz	ia_7dias	0.72
2020-07-07	CC	Cáceres	pcr_diario	1
2020-07-07	CC	Cáceres	pcr_media_movil_7dias	0.3
2020-07-07	CC	Cáceres	ia_7dias	0.51
2020-07-07	CE	Ceuta	pcr_diario	0
2020-07-07	CE	Ceuta	pcr_media_movil_7dias	0
2020-07-07	CE	Ceuta	ia_7dias	0
2020-07-07	CO	Córdoba	pcr_diario	0
2020-07-07	CO	Córdoba	pcr_media_movil_7dias	0.9
2020-07-07	CO	Córdoba	ia_7dias	0.77
2020-07-07	CR	Ciudad Real	pcr_diario	11
2020-07-07	CR	Ciudad Real	pcr_media_movil_7dias	7.6
2020-07-07	CR	Ciudad Real	ia_7dias	10.73
2020-07-07	CS	Castellón	pcr_diario	3
2020-07-07	CS	Castellón	pcr_media_movil_7dias	2.6
2020-07-07	CS	Castellón	ia_7dias	3.13
2020-07-07	CU	Cuenca	pcr_diario	0
2020-07-07	CU	Cuenca	pcr_media_movil_7dias	0.1
2020-07-07	CU	Cuenca	ia_7dias	0.5
2020-07-07	ES	España	pcr_diario	724
2020-07-07	ES	España	pcr_media_movil_7dias	492.4
2020-07-07	ES	España	ia_7dias	7.28
2020-07-07	GC	Las Palmas	pcr_diario	1
2020-07-07	GC	Las Palmas	pcr_media_movil_7dias	2.1
2020-07-07	GC	Las Palmas	ia_7dias	1.3
2020-07-07	GI	Girona	pcr_diario	23
2020-07-07	GI	Girona	pcr_media_movil_7dias	12.1
2020-07-07	GI	Girona	ia_7dias	11.08
2020-07-07	GR	Granada	pcr_diario	13
2020-07-07	GR	Granada	pcr_media_movil_7dias	10.4
2020-07-07	GR	Granada	ia_7dias	7.89
2020-07-07	GU	Guadalajara	pcr_diario	1
2020-07-07	GU	Guadalajara	pcr_media_movil_7dias	2.1
2020-07-07	GU	Guadalajara	ia_7dias	5.72
2020-07-07	H	Huelva	pcr_diario	0
2020-07-07	H	Huelva	pcr_media_movil_7dias	0.3
2020-07-07	H	Huelva	ia_7dias	0.38
2020-07-07	HU	Huesca	pcr_diario	26
2020-07-07	HU	Huesca	pcr_media_movil_7dias	17.6
2020-07-07	HU	Huesca	ia_7dias	55.74
2020-07-07	J	Jaén	pcr_diario	1
2020-07-07	J	Jaén	pcr_media_movil_7dias	0.4
2020-07-07	J	Jaén	ia_7dias	0.48
2020-07-07	L	Lleida	pcr_diario	167
2020-07-07	L	Lleida	pcr_media_movil_7dias	129.4
2020-07-07	L	Lleida	ia_7dias	207.99
2020-07-07	LE	León	pcr_diario	1
2020-07-07	LE	León	pcr_media_movil_7dias	1.7
2020-07-07	LE	León	ia_7dias	2.61
2020-07-07	LO	La Rioja	pcr_diario	3
2020-07-07	LO	La Rioja	pcr_media_movil_7dias	0.6
2020-07-07	LO	La Rioja	ia_7dias	1.27
2020-07-07	LU	Lugo	pcr_diario	34
2020-07-07	LU	Lugo	pcr_media_movil_7dias	19
2020-07-07	LU	Lugo	ia_7dias	40.53
2020-07-07	M	Madrid	pcr_diario	44
2020-07-07	M	Madrid	pcr_media_movil_7dias	41.4
2020-07-07	M	Madrid	ia_7dias	4.3
2020-07-07	MA	Málaga	pcr_diario	7
2020-07-07	MA	Málaga	pcr_media_movil_7dias	2.7
2020-07-07	MA	Málaga	ia_7dias	1.13
2020-07-07	ME	Melilla	pcr_diario	0
2020-07-07	ME	Melilla	pcr_media_movil_7dias	0
2020-07-07	ME	Melilla	ia_7dias	0
2020-07-07	MU	Murcia	pcr_diario	10
2020-07-07	MU	Murcia	pcr_media_movil_7dias	5.4
2020-07-07	MU	Murcia	ia_7dias	2.53
2020-07-07	"NA"	Navarra	pcr_diario	12
2020-07-07	"NA"	Navarra	pcr_media_movil_7dias	6.6
2020-07-07	"NA"	Navarra	ia_7dias	7.01
2020-07-07	O	Asturias	pcr_diario	0
2020-07-07	O	Asturias	pcr_media_movil_7dias	0.1
2020-07-07	O	Asturias	ia_7dias	0.1
2020-07-07	OR	Ourense	pcr_diario	0
2020-07-07	OR	Ourense	pcr_media_movil_7dias	0.3
2020-07-07	OR	Ourense	ia_7dias	0.65
2020-07-07	P	Palencia	pcr_diario	0
2020-07-07	P	Palencia	pcr_media_movil_7dias	0.3
2020-07-07	P	Palencia	ia_7dias	1.25
2020-07-07	PM	Baleares	pcr_diario	1
2020-07-07	PM	Baleares	pcr_media_movil_7dias	3
2020-07-07	PM	Baleares	ia_7dias	1.73
2020-07-07	PO	Pontevedra	pcr_diario	0
2020-07-07	PO	Pontevedra	pcr_media_movil_7dias	1
2020-07-07	PO	Pontevedra	ia_7dias	0.74
2020-07-07	S	Cantabria	pcr_diario	0
2020-07-07	S	Cantabria	pcr_media_movil_7dias	0.9
2020-07-07	S	Cantabria	ia_7dias	1.03
2020-07-07	SA	Salamanca	pcr_diario	1
2020-07-07	SA	Salamanca	pcr_media_movil_7dias	0.4
2020-07-07	SA	Salamanca	ia_7dias	0.91
2020-07-07	SE	Sevilla	pcr_diario	2
2020-07-07	SE	Sevilla	pcr_media_movil_7dias	0.9
2020-07-07	SE	Sevilla	ia_7dias	0.31
2020-07-07	SG	Segovia	pcr_diario	2
2020-07-07	SG	Segovia	pcr_media_movil_7dias	2
2020-07-07	SG	Segovia	ia_7dias	9.08
2020-07-07	SO	Soria	pcr_diario	2
2020-07-07	SO	Soria	pcr_media_movil_7dias	0.9
2020-07-07	SO	Soria	ia_7dias	6.67
2020-07-07	SS	Gipuzkoa	pcr_diario	18
2020-07-07	SS	Gipuzkoa	pcr_media_movil_7dias	8.9
2020-07-07	SS	Gipuzkoa	ia_7dias	8.65
2020-07-07	T	Tarragona	pcr_diario	12
2020-07-07	T	Tarragona	pcr_media_movil_7dias	7.7
2020-07-07	T	Tarragona	ia_7dias	6.63
2020-07-07	TE	Teruel	pcr_diario	8
2020-07-07	TE	Teruel	pcr_media_movil_7dias	3.3
2020-07-07	TE	Teruel	ia_7dias	17.26
2020-07-07	TF	Santa Cruz de Tenerife	pcr_diario	1
2020-07-07	TF	Santa Cruz de Tenerife	pcr_media_movil_7dias	0.4
2020-07-07	TF	Santa Cruz de Tenerife	ia_7dias	0.28
2020-07-07	TO	Toledo	pcr_diario	1
2020-07-07	TO	Toledo	pcr_media_movil_7dias	3.3
